-10	-1.12598886324925	0.000464375914831153
-9.62963	-1.11974253230462	0.000472091853389007
-9.25927	-1.11356068530193	0.000407648900088665
-8.8889	-1.10602988379014	0.0113708733392573
-8.51853	-1.08958972216114	0.0315106387123605
-8.14817	-1.07580455272776	0.0404871731905749
-7.7778	-1.04405342044051	0.0713974947469048
-7.40743	-0.97008863702851	0.0796729765300587
-7.03707	-0.859093792243236	0.10388947468321
-6.6667	-0.732161942586703	0.100069721192003
-6.29633	-0.528215397856282	0.10718679393633
-5.92597	-0.375533589059617	0.11528382599556
-5.5556	-0.147820499498172	0.118427105212159
-5.18523	-0.0584797695860503	0.0966814630037671
-4.81487	0.0437050861996676	0.12627209748411
-4.4445	0.40881143781932	0.122429107532929
-4.07413	0.595302595517562	0.0998973392101905
-3.70377	0.743714495431923	0.0936954956831728
-3.3334	0.854334941454631	0.0645348231456968
-2.96303	0.899663102605165	0.0238211563305402
-2.59267	0.91958207078955	0.0158857454392109
-2.2223	0.931891576779564	0.0119426301153037
-1.85193	0.941359149678419	0.00212339593528252
-1.48157	0.948554440027155	0.00220542304092828
-1.1112	0.955584475361923	0.00216263772281165
-0.740833	0.962053037525715	0.00189864600529874
-0.370467	0.968257126873109	0.00187367748127986
-0.0001	0.974397452921368	0.00148660652169768
2	1.00525494419717	0.00140766409698229
4	1.03439077972138	0.0010267431923879
6	1.06333363371356	0.000725960314456046
8	1.09349390421823	0.000660572027029063
